Name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
LI_0,505.860286144115,506.163809968774,506.010770307391,506.001536043323,505.987102323715,505.97456585626503,505.964894220611,505.957548458698,505.95185518188,505.947300247954,489.89068407120396,489.885330137274,489.8806108535,489.876351601952,489.872442116643,489.868814695738,489.865427798719,489.862254706808,489.859276441579,489.85647778579505,489.853845286499,489.85136638282097,489.849029100657,489.846821995082,489.84473417854497,489.842755363469,489.840875894188,489.839086763615,489.837379616988,489.835746745913,489.834181074796,489.832676140588,489.83122606627205,489.82982552870396,489.828469721874,489.82715431719396,489.825875422634,489.824629542498,489.82341353925597,489.822224598376,489.821060196597,489.819918073638,489.818796207062,489.81769278987497,489.81660621039805,489.815535034025,489.814477986545,489.813433938809,489.812401892597,489.811380967597,489.81037038940997,489.809369478569,489.8083776405,489.807394356376,489.806419174835,489.80545170448397,489.80449160713,489.803538591703,489.80259240878297,489.801652845699,489.800719722136
LI_1,709.161417445211,709.4680584502601,709.313446331845,709.3041172360711,709.289535299726,709.276870108896,709.267099172612,709.2596779942901,709.253926268936,709.249324574466,693.008921526331,693.003512299086,692.998744277364,692.994441039556,692.990491180704,692.986826299626,692.9834044266461,692.980198566893,692.977189545749,692.974361988603,692.9717023032849,692.969197798869,692.9668363771909,692.964606474658,692.962497090738,692.960497831004,692.958598939407,692.956791315132,692.955066516392,692.953416754429,692.9518348798281,692.950314362054,692.9488492627011,692.9474342030001,692.946064326712,692.9447352600171,692.943443070237,692.9421842251929,692.940955554645,692.93975421476,692.9385776560571,692.937423594816,692.936289987685,692.9351750090291,692.9340770306051,692.932994603114,692.931926439355,692.930871398719,692.929828472914,692.928796772796,692.927775516255,692.926764017112,692.925761674969,692.924767965975,692.923782434445,692.922804685292,692.92183437718,692.920871216388,692.9199149512731,692.91896536732,692.918022282702
LI_2,1048.283120498494,1056.362542941633,1052.3000992154748,1052.054247508639,1051.669798600755,1051.335717611183,1051.077874900382,1050.881977522533,1050.7301120601442,1050.608588280031,1067.3845372418568,1067.3009798823668,1067.227321836764,1067.160839782142,1067.099814220801,1067.043189885565,1066.990320038792,1066.940789726889,1066.894305469817,1066.8506333604319,1066.809568090574,1066.7709195065859,1066.734507968687,1066.700163515597,1066.667726293832,1066.637047131575,1066.607987868039,1066.5804213763909,1066.554231333115,1066.529311804208,1066.505566702215,1066.482909148933,1066.461260767838,1066.440550928387,1066.420715967346,1066.4016984153059,1066.3834462565642,1066.36591224638,1066.34905330232,1066.332829977554,1066.317206015731,1066.302147980635,1066.287624949993,1066.273608261432,1066.26007129908,1066.246989311064,1066.234339250283,1066.222099632979,1066.210250411421,1066.198772858289,1066.1876494611988,1066.176863826365,1066.166400590606,1066.1562453410402,1066.1463845418612,1066.136805467612,1066.127496142374,1066.11844528432,1066.109642255137,1066.101077013822,1066.092740074442
LI_3,1026.919832140481,1035.9431919061199,1031.405777766567,1031.131204056515,1030.7018464562,1030.328745509596,1030.0407905586699,1029.822017137652,1029.652418611976,1029.516705419345,838.849431814853,838.7225460218169,838.610692606745,838.5097360672171,838.4170651990439,838.331077391867,838.250790309618,838.1755734593689,838.104980638281,838.0386558899729,837.976286425557,837.917582169548,837.862268685087,837.81008589204,837.7607887228539,837.714148016633,837.669951059934,837.6280016779781,837.588119952771,837.55014167033,837.513917574066,837.479312472454,837.446204233514,837.414482696754,837.384048538856,837.354812135118,837.326692459571,837.299616061078,837.2735161421369,837.2483317539411,837.2240071087799,837.2004910010589,837.1777363222691,837.155699652918,837.134340915001,837.113623071013,837.093511858581,837.073975552892,837.0549847515861,837.036512178729,837.018532505625,837.0010221869779,836.983959311235,836.9673234641,836.951095604247,836.935257950247,836.919793877795,836.904687826288,836.889925213893,836.875492360326,836.86137641656
LI_4,86.28733805053429,92.9815618611907,89.6155369604011,89.411836317727,89.0933020020392,88.8165010624169,88.6028676514363,88.4405589493488,88.31473267693559,88.21404579167131,87.66722339799131,87.7668280508162,87.8546324883914,87.9338830145153,88.006629376874,88.0741295819093,88.1371547161479,88.1961996571211,88.2516145957747,88.3036788544911,88.35263783830911,88.3987190864458,88.4421378224285,88.4830979585564,88.5217915814159,88.558398252715,88.5930845896592,88.626004200231,88.6572979128683,88.6870942196255,88.7155098719033,88.7426505901906,88.7686118618593,88.7934798027003,88.8173320532137,88.8402386768431,88.8622630263704,88.8834625492253,88.9038895109968,88.9235916266901,88.94261259902791,88.9609925709048,88.9787685036296,88.9959744945003,89.0126420467208,89.028800302704,89.04447624946911,89.05969490231149,89.0744794709685,89.088851510949,89.1028310618658,89.1164367738557,89.129686023089,89.1425950170791,89.15517889067641,89.16745179333239,89.1794269684923,89.19111682583849,89.2025330068538,89.2136864446775,89.2245874184443
LI_5,613.182309180678,628.070486687272,620.5846283992821,620.131589927237,619.423152368123,618.8075277939599,618.332389474493,617.9713999524749,617.691549778807,617.4676115227201,818.397593166598,818.272034051538,818.161350056693,818.061449087993,817.9697474776781,817.884659733387,817.80521434962,817.730788265833,817.660941158224,817.59532247776,817.533624959313,817.4755644650379,817.42087304479,817.369297697364,817.320601011313,817.274562000662,817.230976551466,817.189657388956,817.150433649288,817.113150167261,817.077666567175,817.043856214867,817.011605071845,816.9808104884539,816.951379976097,816.923230001798,816.896284847272,816.870475567561,816.8457390727431,816.822017342635,816.799256771908,816.777407633493,816.75642364257,816.7362616015571,816.716881107635,816.6982443070999,816.680315684388,816.663061876941,816.646451509996,816.630455047386,816.615044655905,816.600194081563,816.585878536596,816.572074596243,816.558760104442,816.545914087622,816.5335166758471,816.521549030584,816.509993278404,816.4988324500721,816.488050424417
LI_6,392.83001416246395,386.860322648456,389.86180696410804,390.043461604188,390.32752513693197,390.57437489173697,390.764894271414,390.909643247922,391.021857462644,391.111652367605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LI_7,76.38998100257689,70.433644640296,73.42845183375039,73.6096999185448,73.8931271385411,74.1394233865569,74.3295152156181,74.47393915108,74.58590126122701,74.6754943529343,316.169272952859,316.16927244951603,316.169272006075,316.169271606052,316.169271239045,316.169270898661,316.16927058097997,316.169270283483,316.169270004387,316.169269742266,316.169269495874,316.169269264057,316.16926904572,316.169268839834,316.169268645439,316.16926846162596,316.169268287561,316.169268122483,316.169267965681,316.169267816524,316.169267674428,316.169267538874,316.169267409386,316.169267285547,316.169267166966,316.169267053295,316.169266944232,316.169266839486,316.169266738797,316.16926664193204,316.16926654866995,316.16926645881,316.169266372167,316.16926628857095,316.169266207857,316.16926612988095,316.169266054501,316.169265981587,316.169265911021,316.169265842691,316.169265776487,316.169265712319,316.169265650086,316.169265589703,316.169265531093,316.16926547417404,316.16926541887904,316.16926536513097,316.169265312878,316.16926526205,316.16926521259404
LI_8,88.75215648179369,82.0886019439514,85.4390200634613,85.6417882715732,85.958867259116,86.2344062722036,86.44706747057239,86.6086385412357,86.7338935805434,86.8341237367881,47.963737271622904,48.0283662890794,48.0853387043379,48.1367608323048,48.1839625694902,48.227760035826805,48.2686533314236,48.3069632244398,48.3429164529741,48.3766935829462,48.408452945754505,48.4383410199813,48.4664960081285,48.4930484764926,48.5181210246043,48.541827851168804,48.5642745172284,48.5855579534026,48.605766668598406,48.624981103708,48.6432740862152,48.6607113567026,48.6773521468579,48.6932497904797,48.7084523472074,48.7230032168297,48.7369417224568,48.75030364431851,48.7631216919186,48.7754259091238,48.78724401325,48.7986016740931,48.8095227417975,48.8200294334017,48.8301424873976,48.839881294255704,48.8492640090542,48.8583076506695,48.867028190545895,48.875440632984706,48.8835590882283,48.891396839143496,48.898966402125694,48.9062795827233,48.9133475264198,48.920180765008396,48.9267892589744,48.9331824362527,48.9393692277381,48.9453580998519,48.9511570844804
LI_9,299.835366563082,291.657024577235,295.768942767987,296.017805840656,296.406967657328,296.745147962945,297.00615696282,297.204461369297,297.358193675806,297.481211846203,136.1704694017001,136.23078348190108,136.2839521511948,136.331941074979,136.3759913262846,136.4168644838185,136.45502717519162,136.49077862653638,136.5243302552421,136.55585031777758,136.58548623468312,136.6133742665238,136.63964284256951,136.6644131534812,136.6877988440651,136.70990561560228,136.7308310182196,136.7506644762637,136.7694875056354,136.7873740688525,136.8043910250609,136.8205986462978,136.83605117971962,136.8507974374765,136.86488139471828,136.8783427747955,136.8912176014304,136.9035387011382,136.9153361448796,136.9266376244021,136.937468764828,136.94785337957882,136.9578136763812,136.967370423987,136.976543088646,136.9853499480332,136.99380818855332,137.00193399036613,137.0097426030281,137.01724841365922,137.02446500884412,137.0314052310645,137.0380812302414,137.0445045108249,137.0506859748615,137.05663596138362,137.06236428251702,137.0678802565954,137.073192738608,137.0783101482695,137.08324049591698
